10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Alt-Hohenschönhausen,Rhinstraße ,,52.5394301204654,13.514208900279534,Baustelle,"keine Sperrung # Tiefbauarbeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
18.09.2024 - 17:00,06.11.2023 - 17:03,Berlin,Wedding,Nordufer ,,52.53894061808777,13.34803921029993,Sperrung,"Vollsperrung # Neubau Fernwärmeleitungen, Vollsperrung für den Kfz-Verkehr",BD,deXXX
30.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Kreuzberg,Skalitzer Straße ,,52.49915110873305,13.421818245376098,Baustelle,"keine Sperrung # Gehwegarbeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Britz,Buckower Damm ,,52.43488376338437,13.435187052061554,Baustelle,"keine Sperrung # Leitungsarbeiten, Fahrbahn auf einen Fahrstreifen je Richtung verengt",BD,deXXX
08.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Wilhelmstadt,Wilhelmstraße ,,52.516344680789125,13.178669672638799,Baustelle,"keine Sperrung # Sanierung Bushaltestelle, kein Linksabbiegen möglich",AB,deXXX
15.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Stadtring Berlin,A100 ,,52.51031678497123,13.28478956212895,Gefahr," # linker Fahrstreifen gesperrt, Bauarbeiten",AB,deXXX
15.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Knobelsdorffstraße,A100 AS Kaiserdamm ,,52.51234035938032,13.285296252747752,Sperrung,"Vollsperrung # Baustelle, Einfahrt gesperrt",AB,deXXX
12.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Steglitz,Klingsorstraße ,,52.45034843581439,13.328851110435819,Sperrung,"Vollsperrung # Fahrbahnsanierungsarbeiten, Vollsperrung, Umleitung ausgewiesen, Anbindungen Anliegerstraßen gesperrt, Querungsmöglichkeiten: Goebenstraße/Lutherstraße und Leydenallee",BD,deXXX
31.01.2024 - 17:00,06.11.2023 - 17:03,Berlin,Wilmersdorf,Hohenzollerndamm ,,52.49351598391204,13.323029815895707,Baustelle,"keine Sperrung # Baustelle Hochbau, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
27.09.2024 - 17:00,06.11.2023 - 17:03,Berlin,Köpenick,Hämmerlingstraße ,,52.46042705597726,13.572880613122116,Baustelle,"keine Sperrung # Brückenbauarbeiten, Gegenverkehrsregelung mit Ampel",BD,deXXX
14.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Wilmersdorf,Uhlandstraße ,,52.48600851525005,13.322469909735116,Baustelle,"keine Sperrung # Leitungsbauabeiten, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
05.12.2023 - 17:00,06.11.2023 - 17:03,Berlin,Biesdorf,Oberfeldstraße ,,52.53382732336939,13.55944472834909,Sperrung,"Fahrtrichtungssperrung # Leitungsarbeiten, Fahrtrichtung für den Kfz-Verkehr gesperrt. Im Anschluss folgen weitere Arbeiten.",AB,deXXX
30.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Kreuzberg,Friedrichstraße ,,52.50457370988188,13.39085814562304,Sperrung,"Vollsperrung # Tiefbauarbeiten, Vollsperrung für Kfz-Verkehr",BD,deXXX
07.06.2024 - 17:00,06.11.2023 - 17:03,Berlin,Heinersdorf,Blankenburger Straße ,,52.57230784824658,13.443878064632166,Baustelle,"keine Sperrung # Gasleitungsbau, Gegenverkehrsregelung mit Baustellenampel",BD,deXXX
10.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Oberschöneweide,Spindlersfelder Straße ,,52.44662295234977,13.55911357517942,Baustelle,"keine Sperrung # Brückenbauarbeiten, Fahrbahn auf jeweils einen Fahrstreifen verengt und verschwenkt",BD,deXXX
30.11.2023 - 17:00,06.11.2023 - 17:03,Berlin,Charlottenburg,Otto-Suhr-Allee ,,52.5173891167696,13.306675134326987,Baustelle,"keine Sperrung # Gashavariebaustelle, Fahrbahn auf einen Fahrstreifen verengt",AB,deXXX
